id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
6Mt1UnC2xs3s2VjZHHyhva,0.559,0.497,5.0,-10.917,0.0907,0.798,0.0,0.107,0.713,91.234
2Sxo09VIgJDYNrytLGkkSJ,0.732,0.15,4.0,-17.737,0.92,0.445,0.0,0.371,0.256,70.341
4kyEcp980YXWvWGc3yfHew,0.718,0.111,10.0,-25.174,0.851,0.634,0.0,0.118,0.298,120.82
2ZtNLjx6tyh5o5weSOezdn,0.587,0.0595,11.0,-26.964,0.73,0.857,0.0,0.128,0.376,172.18
5uhuEd3FBXZO4ewGZ7JK3O,0.703,0.0244,0.0,-23.618,0.162,0.815,0.0,0.157,0.514,127.097
51czTvGzSRzOiX3AL8aMN3,0.692,0.0832,0.0,-19.947,0.872,0.817,0.0,0.219,0.385,102.742
1BhtPxwzsPMFXhlfCpkw9B,0.565,0.248,10.0,-17.369,0.862,0.977,0.584,0.306,0.61,80.755
2E4YM0uyDfknQCfxfvbZ9v,0.71,0.0563,5.0,-18.856,0.84,0.949,0.0,0.202,0.516,107.619
3iFDHZ8nurmotwOdupbH0f,0.688,0.127,7.0,-18.816,0.891,0.936,1.32e-05,0.0943,0.377,88.504
2GukSq65tlFQUc9N1wxeag,0.673,0.0518,8.0,-25.159,0.444,0.831,0.0,0.0798,0.396,101.497
59QPVfPJ6IAhKQhB34eq5Z,0.721,0.0417,11.0,-28.807,0.243,0.744,0.0,0.0839,0.394,109.074
0Awv8At3U3JlrUbs2je2ap,0.697,0.0545,0.0,-25.831,0.678,0.596,0.0,0.548,0.312,132.476
1F953129iN4gBeGvfeYE5K,0.619,0.0948,10.0,-23.295,0.723,0.653,0.0,0.374,0.306,79.57
0CQVLxSfVPz3kXH6ZUfleL,0.706,0.0441,2.0,-18.616,0.806,0.88,0.0,0.339,0.582,131.737
6A7bVdaeKLeHCutvJovQrn,0.745,0.102,2.0,-19.061,0.937,0.982,0.0,0.124,0.371,88.247
4rU1Cunyeg7JNdNM3mP8BL,0.829,0.528,1.0,-12.511,0.195,0.0723,0.29,0.0323,0.371,137.111
64ydkbrt0xhdJXRaam06Mc,0.754,0.37,6.0,-9.854,0.12,0.403,6.22e-05,0.107,0.228,114.941
7eBqSVxrzQZtK2mmgRG6lC,0.759,0.73,0.0,-7.985,0.0516,0.145,3.06e-06,0.11,0.74,115.007
2t8yVaLvJ0RenpXUIAC52d,0.837,0.636,1.0,-7.643,0.086,0.0395,0.00125,0.342,0.274,145.972
2JvzF1RMd7lE3KmFlsyZD8,0.837,0.364,8.0,-11.713,0.276,0.149,0.0,0.271,0.463,123.984
6DSPjMwyNsNWrLjJM397sI,0.689,0.777,8.0,-5.465,0.289,0.289,0.0,0.104,0.492,139.723
7AYuSG1LoaaFVKjOxsB6Vh,0.782,0.599,10.0,-6.817,0.209,0.0372,0.0,0.175,0.586,157.999
6uSSupG4TMu3vW8QgynAB6,0.736,0.622,6.0,-4.653,0.133,0.0235,0.0,0.151,0.506,191.971
5wPhznwiMGc1tUojiEkAkG,0.755,0.517,4.0,-9.804,0.0751,0.754,0.0,0.127,0.699,129.027
3J5YrOvX2A0EA0j4BARQ9o,0.791,0.587,3.0,-5.075,0.0413,0.407,0.0,0.148,0.536,96.057
79OEIr4J4FHV0O3KrhaXRb,0.942,0.383,10.0,-8.099,0.565,0.00195,0.0,0.0922,0.38,100.021
1ThmUihH9dF8EV08ku5AXN,0.935,0.552,10.0,-9.373,0.335,0.111,0.0,0.0952,0.615,99.993
6ymTp1jOINm0UURUZ2h603,0.733,0.441,8.0,-9.191,0.369,0.155,0.0,0.197,0.524,149.087
4DyBx5MYoq8RsU33cEAIxT,0.788,0.841,4.0,-4.006,0.143,0.122,0.0011,0.166,0.493,190.089
3Rpuexka1m5xSBb8DyFOcM,0.911,0.387,10.0,-12.893,0.256,0.19,0.0,0.113,0.353,104.151
7cW1wHpSLYgKWzoWlOCPFJ,0.672,0.565,1.0,-6.504,0.441,0.106,0.0,0.113,0.313,163.827
6bMIExEulvwM2X6zsuiYwr,0.674,0.862,7.0,-3.4,0.231,0.0189,0.0,0.113,0.357,160.073
1MfNF3rf2SvI7B8fYhLEE7,0.701,0.763,8.0,-5.185,0.273,0.109,0.0,0.21,0.841,145.07
1CzokIcpHSwtNYQa2IsSOs,0.86,0.42,8.0,-9.263,0.428,0.157,0.0,0.0886,0.207,95.962
2KrHM3YwVwewEAxss7iuj7,0.518,0.706,8.0,-5.148,0.227,0.0109,6.5e-05,0.496,0.418,128.26
6DdR2b4L4XByiSirQ5tTa3,0.91,0.661,7.0,-6.999,0.122,0.325,0.000114,0.149,0.763,120.044
6LisUkIP1m3se2oBPkmmHD,0.819,0.462,0.0,-9.638,0.485,0.814,1.62e-05,0.318,0.5,159.873
0e9JDnz30moH9suCA64omJ,0.834,0.567,7.0,-5.16,0.1,0.188,0.0,0.0998,0.204,127.991
68hgv2iUrYUKqK2tYtCa2Y,0.623,0.667,0.0,-4.845,0.316,0.23,0.0,0.232,0.694,141.205
66XXCMX3Na7KNfm5e0tOVZ,0.853,0.696,1.0,-6.179,0.246,0.179,0.0,0.286,0.184,118.001
3gZQk9T3uujQhqaNO7FZbZ,0.756,0.867,7.0,-3.626,0.162,0.155,0.00285,0.33,0.666,129.983
5274I4mUMnYczyeXkGDWZN,0.656,0.542,7.0,-7.358,0.323,0.0484,0.0,0.126,0.551,166.111
3DOXk5K0B0AZYpdhtTzLMp,0.609,0.658,1.0,-5.859,0.337,0.0443,0.0,0.464,0.438,79.991
1A6OTy97kk0mMdm78rHsm8,0.753,0.498,2.0,-5.61,0.0504,0.551,0.0,0.0706,0.927,89.95
6Ku9hzYO9Qxpgz5QvkW573,0.745,0.637,0.0,-8.513,0.221,0.0227,0.0,0.29,0.634,155.012
6wWaVoUOzLQJHd3bWAUpdZ,0.753,0.686,1.0,-5.415,0.284,0.0677,0.0,0.193,0.886,132.055
116H0KvKr2Zl4RPuVBruDO,0.817,0.539,6.0,-6.349,0.0621,0.0141,0.000496,0.099,0.158,97.062
1gnwGVoG7V08vMX3hyr90x,0.805,0.833,1.0,-6.73,0.12,0.0859,0.0,0.0578,0.703,109.076
38P2WrYCtaTvn86JX6VZQI,0.631,0.577,6.0,-6.335,0.195,0.535,0.0,0.223,0.654,155.77
29tc0GbW0pTSBZSCZF3NWk,0.665,0.651,1.0,-5.515,0.156,0.0414,0.0,0.0896,0.237,163.935
1Jl21sidRpEdlVBvYbssLx,0.889,0.385,11.0,-11.767,0.165,0.00544,0.0,0.274,0.235,125.995
2qpX5WY7A7uLLLQfFpvRDK,0.639,0.332,5.0,-11.482,0.378,0.64,0.0,0.0518,0.866,83.306
1BxkZE73h9BN3qwuA15TA3,0.9,0.653,1.0,-6.962,0.289,0.0945,0.0,0.528,0.399,112.503
0Fpen1PTuEnCmOJtUU9Iud,0.85,0.785,8.0,-4.963,0.345,0.0367,0.0,0.155,0.718,145.063
01z2fBGB8Hl3Jd3zXe4IXR,0.272,0.238,2.0,-12.148,0.0349,0.89,0.00925,0.275,0.119,83.507
75T8ffHTOQHyzwoSwXHbyX,0.64,0.765,4.0,-5.367,0.0837,0.0703,0.0,0.175,0.378,160.259
792MY19uNkA4SJBqdw5a84,0.774,0.716,8.0,-4.936,0.0438,0.307,0.0,0.0973,0.579,150.037
3C3UGD7IoKlYCaT0tDNbFa,0.753,0.826,0.0,-4.894,0.233,0.0641,0.0,0.356,0.445,149.954
6NsheduXyWbGpCUIAPWr4a,0.771,0.452,1.0,-7.948,0.292,0.0748,0.0,0.257,0.332,149.964
3PdgIdRXJjgxfOr7slldel,0.678,0.659,1.0,-4.694,0.312,0.492,0.0,0.106,0.675,173.988
1zQ6uJovEnJTvExEfAL6vT,0.832,0.439,4.0,-9.594,0.0996,0.606,5.45e-06,0.11,0.53,145.004
0UgavZ34yLBu8LtA6Bwxch,0.794,0.448,10.0,-4.771,0.0539,0.591,0.0,0.109,0.588,120.055
4mHgYpuGHu99Mw69E83CP2,0.767,0.538,0.0,-6.044,0.052,0.68,0.0,0.192,0.343,81.031
2xLMifQCjDGFmkHkpNLD9h,0.834,0.73,8.0,-3.714,0.222,0.00513,0.0,0.124,0.446,155.008
1qUdAB72nSWPZwDqH9KMYD,0.776,0.515,10.0,-7.415,0.411,0.137,0.0,0.321,0.448,162.488
0AluA5RNsa4Cx6XRhf2hWZ,0.81,0.353,6.0,-9.931,0.31,0.588,0.0,0.102,0.0727,88.031
4hqPAxttJibCdJwg4FGRSC,0.549,0.859,1.0,-5.325,0.0352,3.41e-05,0.0,0.0859,0.351,144.995
2pBRMZKqwdPrrMLZouj5yZ,0.524,0.932,2.0,-3.333,0.109,0.0009,0.000102,0.0873,0.388,88.966
1psooo00FPOftSv5NaY6fL,0.736,0.497,1.0,-8.075,0.0556,0.0606,1.45e-05,0.14,0.422,119.947
0PDjruEbiCY7sy2VVd0mPG,0.493,0.857,7.0,-5.008,0.0515,0.000334,0.0121,0.392,0.513,97.545
76xHWLF6ZTZn6h6ic88taR,0.214,0.89,2.0,-4.948,0.113,0.000256,0.153,0.0935,0.377,161.172
0BWv3O0ouhfmc2aAPezRGu,0.592,0.674,8.0,-6.26,0.0417,0.00039,1.26e-05,0.354,0.499,124.928
23GDOl0H4WjfgZyraoms6v,0.397,0.889,2.0,-5.293,0.0502,2.89e-06,0.55,0.368,0.363,107.504
5vxDVqt3HpvYUshrY21Y2O,0.573,0.608,9.0,-7.431,0.0381,0.0138,1.3e-06,0.0828,0.28,144.896
0mFiMf9DFfiIzAi2E5nk1d,0.428,0.489,11.0,-6.789,0.0311,0.00412,0.000215,0.322,0.222,161.966
2j9UWkSA9T4mUAXrcBi2Fr,0.58,0.771,11.0,-5.096,0.0506,0.0213,5.62e-05,0.0899,0.35,163.987
48DUNYVEDqSI2hrJtpRnmO,0.244,0.88,4.0,-4.448,0.141,0.000614,0.0,0.208,0.386,75.402
1TIBjAmf6B2K0xfcb7ja7r,0.693,0.615,8.0,-5.353,0.0727,0.0132,1.17e-06,0.124,0.395,123.954
0sHwaKBOtXCz4vrlVFafXv,0.492,0.759,2.0,-4.641,0.0646,0.000686,0.0,0.422,0.576,74.735
1lqUv4fGpY74XMC53V9cAi,0.579,0.723,1.0,-5.941,0.0396,0.00427,0.0035,0.123,0.563,159.98
4yfQyGR61s7Mc5898V1BE6,0.523,0.826,7.0,-4.741,0.0769,0.00458,0.0,0.0934,0.581,175.112
5MIHYD2WUOjCNkqOzB7Vi0,0.318,0.941,0.0,-4.011,0.0564,0.000307,5.49e-06,0.54,0.264,82.72
0NivMbrjxT9DZg9enQaOgJ,0.498,0.914,0.0,-6.391,0.0552,0.0283,7.55e-05,0.14,0.506,160.06
5GT7fRtPrfhjJScixSFdZW,0.602,0.877,8.0,-7.98,0.0327,0.00289,0.0127,0.256,0.704,149.998
1hKwgDLMXRMYF5ELuVr6ni,0.538,0.83,7.0,-4.03,0.0638,0.000202,0.00638,0.0729,0.657,147.991
1vOEMHDrAsWt1RhnaxqU1n,0.544,0.925,11.0,-6.442,0.234,0.144,0.00741,0.0983,0.263,162.007
2DPTXclMay45uBj9bKEq9B,0.595,0.25,2.0,-10.885,0.0322,0.836,0.0,0.0897,0.15,114.928
120gZpbcyjQZ7KNKJxZXnx,0.585,0.887,10.0,-3.04,0.043,0.00404,0.0,0.323,0.834,124.048
7IUN2oyr0tfsjb39FtKeYg,0.497,0.951,4.0,-4.709,0.0382,0.000297,0.0011,0.0899,0.763,144.028
5LsZQhyNjRMbgbsOQimOrx,0.356,0.893,1.0,-4.796,0.0433,9.31e-05,0.101,0.0899,0.607,129.815
2zdl37IauOeAFxgJsEFVMo,0.355,0.84,9.0,-5.169,0.0747,0.00447,1.25e-05,0.065,0.266,187.306
6siOHdRw7Y4g0NmAZ5bweV,0.551,0.8,0.0,-4.813,0.0347,0.103,0.0,0.111,0.811,164.127
5bmxbmDia6hJvshHkzRYcb,0.528,0.875,9.0,-4.039,0.0559,0.00323,0.0,0.34,0.484,94.972
21kvruyJddCLQguDk9oklX,0.624,0.718,1.0,-5.946,0.0312,0.0436,0.00311,0.119,0.663,153.915
6wQeNdJeBm6QCQQNIkQhd8,0.366,0.927,4.0,-7.059,0.286,0.00405,0.0,0.351,0.564,173.923
3h06Z9m520eahicuGjxJvw,0.614,0.552,9.0,-7.578,0.0255,0.635,0.0051,0.295,0.337,100.016
02ZcHMPCRSV7u5SMkN8XO2,0.606,0.889,0.0,-4.831,0.0508,0.0167,0.0,0.433,0.865,129.968
3lBU0ZIFVzvAC9TUcYtEAV,0.655,0.479,9.0,-7.077,0.0485,0.185,0.0,0.118,0.0929,149.876
5I8FtRwyoO8Uxw6gVzbM8k,0.505,0.931,2.0,-4.478,0.118,0.000649,0.0,0.845,0.733,158.004
2Bx7iFM88NmuTKnvaiMH3i,0.682,0.653,6.0,-7.043,0.0988,0.138,0.0016,0.0554,0.682,92.007
1yYtgpfXMbP6b8kJrZ4Dea,0.294,0.938,9.0,-2.757,0.12,0.00128,0.00118,0.429,0.345,166.039
1DhSnC3oRPavDZjOK8aD0X,0.503,0.864,8.0,-5.374,0.0391,0.000598,0.000621,0.174,0.805,82.452
5QUhSXDrrX7euR87oeQevM,0.671,0.683,7.0,-5.271,0.0965,0.135,0.00107,0.0534,0.809,164.943
2kMbp52mnsUPgzjtoFOfrL,0.468,0.982,5.0,-4.037,0.156,0.000237,0.105,0.328,0.393,150.033
0whcb6RBBEj0Dn38yUMK6X,0.278,0.826,11.0,-5.955,0.0622,0.0031,0.0,0.306,0.439,134.932
5VN19XwyKuWp3lfQFFB4ov,0.662,0.835,6.0,-4.424,0.0294,0.00137,1.09e-06,0.114,0.714,103.996
0u9RwuKVa4kok1EAWEopw4,0.682,0.803,9.0,-4.998,0.051,0.0459,0.0254,0.144,0.871,150.029
5eIAOdzmt3Nxd7XDFzek9U,0.684,0.536,2.0,-6.572,0.0442,0.195,0.0,0.0732,0.335,99.982
7qhIVH6Vov1CxFX7X7s8RM,0.536,0.939,7.0,-4.58,0.186,0.013,0.0,0.137,0.6,170.025
12MCVDBiqeSA4iqHurkEC3,0.407,0.662,8.0,-5.117,0.0345,0.0147,0.0,0.13,0.334,167.809
4rOPuvB5n4Yhwo2UZ0fHNx,0.641,0.859,4.0,-4.034,0.11,0.0294,0.0,0.0585,0.684,137.986
72rEOdEzgGc81Gos5dD0Je,0.747,0.848,9.0,-4.081,0.103,0.631,0.0129,0.633,0.703,128.942
1p7CC1v247IBsIGplONX2c,0.471,0.505,9.0,-6.187,0.0298,0.00391,0.0103,0.285,0.21,145.961
3fKFknYKYFnWZBvBAi3wMR,0.516,0.638,9.0,-8.214,0.233,0.119,0.0,0.0444,0.559,161.787
2u1I5zNsB0FzoVhuzCCszK,0.493,0.924,4.0,-3.462,0.0623,0.0757,2.05e-06,0.0765,0.355,161.876
1I1inSPAYCKKyi8CUk36DG,0.517,0.876,11.0,-6.727,0.0941,0.00162,1.27e-05,0.31,0.861,156.072
3AG923oYOUn7ESzHTkthKL,0.599,0.763,6.0,-7.12,0.0784,0.04,1.57e-05,0.352,0.586,89.985
26FSZGVmztwje4htwcwQyv,0.387,0.685,9.0,-5.676,0.0498,0.0535,4.75e-06,0.179,0.245,153.893
3XXNhHnzt8aOTgd7J5maCW,0.568,0.722,5.0,-5.297,0.121,0.00788,0.0,0.248,0.606,74.944
7DSMyHPif7HO6qJCVGDw4n,0.467,0.965,5.0,-3.213,0.0738,0.0137,1.02e-05,0.274,0.225,114.186
0vRhAqPvF2yFCcRHWWTeJf,0.366,0.88,4.0,-3.574,0.0684,3.31e-05,0.021,0.133,0.374,209.903
4BqKXZhbl6paNvkzk2YTa0,0.465,0.663,0.0,-6.163,0.0284,0.000558,0.174,0.134,0.282,187.272
0JyWZ4BrLIlvyJ5lt7HNM1,0.814,0.569,6.0,-6.726,0.0552,0.0103,0.00158,0.225,0.725,130.012
3GEcWJB535LBfwF1lyWGAD,0.575,0.64,6.0,-6.061,0.0455,0.00831,0.00173,0.161,0.565,93.991
579Toef3RjBEXfFMXvwkqp,0.611,0.84,8.0,-4.672,0.147,0.0214,0.00671,0.21,0.302,129.912
3yb7cL2dr1K0yU8i2poK3m,0.514,0.849,7.0,-4.29,0.0468,0.169,0.0,0.181,0.335,143.12
4PLuCa10ULsd3t9bGV7MH5,0.814,0.778,11.0,-3.33,0.115,0.0368,0.0,0.635,0.933,125.966
5W0pqbWqy3ek86f7CjHyR8,0.405,0.82,9.0,-7.359,0.059,0.00181,0.00257,0.147,0.157,159.127
6wxdyMsMqUHOeMffm1Gsch,0.612,0.805,2.0,-3.963,0.0711,7.58e-05,0.000785,0.0837,0.7,160.116
1H0XfvZWmlvc0QICpv4pwE,0.522,0.94,2.0,-4.762,0.0848,0.00273,0.0,0.0772,0.291,161.104
6PgWRZ1k4DiCnkUK6FvCfV,0.654,0.8,7.0,-5.901,0.0676,0.00173,3.73e-06,0.134,0.538,141.923
45Nuap9l89eqVCwHU1Y4nE,0.562,0.94,7.0,-5.543,0.0828,0.0204,0.122,0.0998,0.234,115.034
4fYODFKHvI8YfCO1HJXb2o,0.643,0.567,4.0,-5.606,0.0264,0.221,0.0,0.223,0.487,104.982
3ZH7PRzRKfcYxU9aNQ6p3S,0.638,0.764,11.0,-4.788,0.0283,0.00128,1.3e-06,0.29,0.876,105.03
2c0NslS6dfGp1LT1iXbqyS,0.806,0.636,2.0,-6.281,0.042,0.00515,0.00053,0.109,0.783,115.03
6nIsw8hm5Qwna1iwJYTwXc,0.519,0.951,10.0,-6.516,0.0911,0.241,0.88,0.1,0.443,158.985
4oBaIyytx3lOCNsTJn6vsg,0.344,0.73,8.0,-3.02,0.0597,0.00362,3.39e-06,0.0339,0.429,135.239
6eApoyaNF3DBw1cZhnBBp6,0.408,0.882,5.0,-3.685,0.0387,0.000117,0.000625,0.0733,0.455,75.06
1BOabedVD9kbuN8OiAHtkS,0.463,0.888,0.0,-2.722,0.0533,0.000303,3.39e-06,0.094,0.312,140.018
0iQTeVvJNmp6Hqo4DBwICQ,0.612,0.882,11.0,-4.822,0.0284,0.0123,0.199,0.0748,0.636,100.02
2FhzneTjsV0HR4lXNJTTyI,0.612,0.713,7.0,-2.887,0.0415,0.0297,0.0,0.222,0.729,133.992
4Qcu1voWmc5vXrpNZI6PGf,0.518,0.946,10.0,-3.013,0.15,0.00543,0.0,0.136,0.741,95.057
6N21ZBtnE0DoofBpoqpNed,0.165,0.766,1.0,-5.166,0.0434,0.000298,0.563,0.123,0.0905,70.987
0J6diw85NmHInEP6yoEKGa,0.54,0.909,5.0,-4.348,0.0683,0.00426,3.61e-05,0.589,0.683,111.98
2jgTCZyFY6ZqhyIcSwpuWk,0.67,0.841,7.0,-5.4,0.0917,0.193,1.46e-06,0.236,0.654,132.064
4C62NziSPR0BQXTFFM7fx9,0.623,0.895,7.0,-4.751,0.0715,0.0266,0.0,0.4,0.382,128.975
070TMc1fjJGBGxxmf1DIbD,0.467,0.705,0.0,-5.613,0.046,0.079,0.000255,0.143,0.267,154.983
1gigFzVcp4hEdAqNzBbj2x,0.632,0.92,9.0,-4.617,0.0684,0.00317,0.00134,0.225,0.514,135.044
4nPIXaRoAqXdIlTLwAGplT,0.378,0.688,0.0,-7.588,0.043,0.161,0.0106,0.131,0.179,151.114
6zIMwJ0kW99r8QXWy3zYqK,0.456,0.865,0.0,-4.154,0.178,0.000805,0.000603,0.329,0.467,170.01
54F7uOTyfsusa19TjEcHW9,0.661,0.699,7.0,-5.037,0.0392,0.0976,0.0,0.14,0.592,135.04
68iPcJAmCqWPyfs9wPHwVT,0.601,0.845,11.0,-4.279,0.0392,8.76e-05,0.0191,0.113,0.329,136.031
52drSnHzQSFD70z2EipOIs,0.241,0.515,8.0,-5.588,0.035,0.843,0.0353,0.125,0.246,64.131
2uh5JLB4wZrBJNB62ebS6x,0.535,0.822,10.0,-5.747,0.0989,0.0249,0.0,0.25,0.5,154.968
1jipnlJGT2EWWg9LoSY1De,0.456,0.95,4.0,-2.606,0.0802,0.000211,0.0,0.388,0.377,112.014
4udlUigO56yYlO51LJkDAO,0.456,0.815,1.0,-5.599,0.0532,0.0012,0.0,0.431,0.428,167.94
0MwSfAZoYz6xNDwsRovPkr,0.49,0.88,7.0,-6.876,0.057,3.51e-05,0.00113,0.276,0.667,142.051
37UXxmaBPQWSPZ13Pe8cXa,0.249,0.851,2.0,-4.302,0.112,0.0476,0.0,0.157,0.382,170.644
3p9ZAIfZN9rBPlJfCc5yo7,0.58,0.572,8.0,-7.255,0.0334,0.0159,0.00774,0.0502,0.274,81.487
0yzj6eBs5a6X6d3P5qaQ5J,0.785,0.623,11.0,-6.923,0.0403,0.0505,0.125,0.0539,0.711,100.991
4jYt1pQqg2mIZmY4FWCZEM,0.665,0.684,11.0,-7.049,0.106,0.247,0.0,0.0636,0.927,73.986
0ZWfWytIwA7UwvB8oCNndU,0.6,0.781,2.0,-5.245,0.035,0.0697,0.00472,0.0747,0.601,77.992
5qJOKIrlNVOe4QdhJHS2di,0.723,0.806,0.0,-3.223,0.0692,0.366,1.16e-05,0.179,0.695,109.013
1SgUjGzbmmMOsGFTVwQ59L,0.706,0.824,0.0,-7.959,0.0694,0.355,0.000133,0.111,0.86,94.98
1jyN2jROkI3dR6UbnkDPrp,0.587,0.722,7.0,-8.332,0.0574,0.133,0.00322,0.133,0.294,81.973
3ybYCEZBzVasEAHpix0ihF,0.541,0.773,8.0,-6.829,0.0363,0.000357,6.87e-05,0.706,0.504,92.994
1g7j5AxiNKTGjryhFIlAsA,0.521,0.892,3.0,-4.029,0.0433,0.0539,0.0,0.117,0.369,96.991
0eZmBWVC1HYayrP2fqQ7nu,0.79,0.744,9.0,-7.033,0.0294,0.287,0.000934,0.0909,0.798,123.984
1nonPxrZoz42XGsKtLo3mg,0.578,0.952,0.0,-3.622,0.0567,0.00566,0.000249,0.189,0.686,140.097
7iqAuZe5yS0suLQcFfVK39,0.684,0.749,7.0,-6.565,0.06,0.00135,0.111,0.141,0.935,160.021
3BrWLBC4WYx393yRUOlTih,0.694,0.475,2.0,-7.035,0.0345,0.159,3.9e-06,0.103,0.391,94.987
4oHHeXVDV8lcZNfMYpGP59,0.513,0.506,4.0,-5.874,0.0338,0.285,0.0,0.188,0.292,136.229
1erjalqVwLQT2t1ZWcas9P,0.716,0.465,2.0,-7.818,0.236,0.553,1.14e-06,0.771,0.575,165.836
2cmcbrmNtywPjVEPmyvbgA,0.498,0.683,10.0,-4.676,0.0635,0.0659,0.0,0.176,0.4,125.885
4jwrBNhvazRacmab5ArWSZ,0.462,0.914,8.0,-6.382,0.0416,0.00124,0.000125,0.0978,0.326,142.978
2mdkcujPED7xhV2MTtjYnD,0.549,0.715,10.0,-7.01,0.0356,0.359,0.0,0.101,0.555,134.074
1xjNRDT0TRfJdWkkKK5xDA,0.465,0.872,2.0,-5.375,0.0311,0.0095,3.97e-05,0.1,0.816,145.491
6aZ4oJHt5zq9dM3Qb9o2Yq,0.515,0.764,11.0,-5.238,0.0444,0.000152,0.878,0.064,0.342,93.579
2zHbgdtai9PfsWnIIN8qzR,0.46,0.883,9.0,-5.376,0.148,0.0021,0.914,0.564,0.28,76.966
4SqWKzw0CbA05TGszDgMlc,0.575,0.648,10.0,-4.891,0.0358,0.583,0.0,0.115,0.466,75.977
4jN6jgeKdFG7oBeXg3qC26,0.594,0.577,4.0,-6.98,0.0637,0.0648,0.0,0.123,0.369,145.059
4d043mqKES7NxY0LoxLB5m,0.5,0.775,0.0,-3.499,0.0534,0.0194,0.0,0.0788,0.753,180.119
0vu3XfUitueA4S7l93kNU3,0.42,0.943,6.0,-5.436,0.0808,0.00105,0.0,0.276,0.484,163.946
6G7wNC2sMiX8YcAmOaCwqN,0.652,0.682,8.0,-5.734,0.0364,0.014,4.17e-06,0.0514,0.527,115.957
5e0eCvQsnz7ngVaXXjhVud,0.396,0.77,9.0,-4.728,0.06,0.0184,0.0,0.12,0.412,177.542
2xDsoMDYyAiOns2ntt1bRE,0.511,0.854,11.0,-4.563,0.132,0.00434,3.17e-06,0.362,0.495,129.899
0J4mhjqMTQjtdDDp92lZl5,0.496,0.788,1.0,-5.002,0.0465,0.00327,0.0,0.121,0.451,122.022
0dN85vbuUdU7Hnu0hLZHsN,0.515,0.662,7.0,-7.306,0.0584,0.0284,0.0,0.192,0.486,117.079
5NZ5pvpLr7iu8BFWekMhLW,0.45,0.951,1.0,-4.422,0.25,0.0132,0.000125,0.126,0.719,173.95
7mtnay1VGQQbtOM70HYsV0,0.679,0.767,1.0,-5.367,0.0811,0.00784,7.63e-05,0.193,0.764,97.07
7i6ICmeDCSHQGZpoc4cdVZ,0.673,0.797,11.0,-2.97,0.0524,0.00236,0.0,0.069,0.769,127.034
2nJfQVq2Psp09kWnKX8Kvt,0.498,0.925,10.0,-4.835,0.0797,0.00465,7.09e-05,0.0993,0.681,136.108
2m64asGcr8QweCVjTDpPJw,0.493,0.896,0.0,-3.431,0.0591,0.000431,0.0,0.416,0.509,105.014
69K5FXo7lvM6lyiudqJWni,0.282,0.533,1.0,-8.603,0.0339,0.185,0.00582,0.0716,0.0562,172.038
01YuUwKN7RFa09q72o0hBF,0.485,0.97,9.0,-2.695,0.16,0.00153,4.51e-05,0.371,0.623,163.871
02VGsfTMUmkZYlwhdkgTnB,0.447,0.912,1.0,-3.804,0.116,0.024,0.0,0.0702,0.235,154.959
1PkASp5c1Wyef24KOFCe3a,0.698,0.726,9.0,-3.868,0.0279,0.0306,2.61e-06,0.164,0.417,134.113
1KO4aiGkvF1eMTBrzL4vAd,0.461,0.908,7.0,-3.222,0.0768,0.0133,1.4e-06,0.31,0.637,162.04
5CR0GYilasGkYkXUqCQNEr,0.569,0.381,1.0,-9.085,0.0386,0.732,0.0,0.0995,0.507,150.192
5XmLP99v54O4zV9vrlBKVS,0.523,0.696,6.0,-5.313,0.0529,0.0476,0.0,0.205,0.366,103.886
2G6mLCWcfHTPEJ7Vscf0FL,0.564,0.765,11.0,-4.58,0.0286,0.00386,0.0,0.174,0.411,176.033
7h0k5VYp0p38OmauI9xR0P,0.618,0.662,0.0,-4.797,0.0262,0.0028,0.000724,0.107,0.398,127.985
6wAut6sadO8orbRcbRLUCV,0.71,0.721,11.0,-6.399,0.0458,0.00902,0.0,0.36,0.576,111.056
6lFdL2AaWZ70APkyCUf19r,0.742,0.946,0.0,-2.714,0.0403,0.034,0.0,0.0601,0.68,94.005
4wuPygBcl5pQ4pY0U7nNFa,0.666,0.422,5.0,-7.778,0.0297,0.197,0.0,0.0758,0.425,97.99
5St7kV8rtNdQqR9aEDGyAs,0.474,0.925,7.0,-6.219,0.0767,0.0171,0.00181,0.099,0.198,147.042
0MjRbB8nGFHDeK1KNsRAIF,0.567,0.543,1.0,-4.595,0.0308,0.00562,3.02e-05,0.336,0.552,97.898
5QRw49juRYWsLUBkzeqQtz,0.624,0.856,8.0,-6.267,0.0356,0.000105,0.283,0.15,0.894,120.032
0Uh9ks0HAyQRIPG4hJFncV,0.785,0.618,0.0,-6.403,0.06,0.0126,0.000407,0.0656,0.677,120.049
1aSYLITaiacybc3BNuHzGs,0.54,0.811,5.0,-3.534,0.0315,0.00519,0.0,0.127,0.677,145.009
7xraSFStWpP7VT3CiJlXAj,0.604,0.717,1.0,-5.331,0.0283,0.000496,0.0223,0.206,0.363,114.02
66LgSLTaY4qAPRNazf0Psn,0.52,0.858,0.0,-5.587,0.0645,1.97e-05,3.38e-05,0.47,0.566,150.049
2RqInhhLYOfb2E9WJ9wIQ1,0.451,0.924,7.0,-4.564,0.0679,0.11,0.0,0.48,0.523,170.062
